1	19	26.8991	240.1683	42.8	2022	1	15	0	9	30
1	13	18.9789	271.2134	41.4	2022	1	15	0	9	30
1	7	23.008	171.7497	41.2	2022	1	15	0	9	30
1	22	11.3999	103.6169	32.4	2022	1	15	0	9	30
1	8	11.5384	63.5514	34.9	2022	1	15	0	9	30
1	19	27.0978	240.3051	43.7	2022	1	15	0	10	0
1	13	18.866	271.011	41.8	2022	1	15	0	10	0
1	7	22.7749	171.7435	41.7	2022	1	15	0	10	0
1	22	11.5403	103.4463	29.4	2022	1	15	0	10	0
1	8	11.3571	63.6421	37.7	2022	1	15	0	10	0
1	19	27.2966	240.4424	43.2	2022	1	15	0	10	30
1	13	18.7524	270.8092	41.5	2022	1	15	0	10	30
1	7	22.5421	171.7372	45.3	2022	1	15	0	10	30
1	22	11.6803	103.2752	34.1	2022	1	15	0	10	30
1	8	11.1761	63.7331	38.9	2022	1	15	0	10	30
1	19	27.4954	240.5802	43.8	2022	1	15	0	11	0
1	13	18.6381	270.6081	38.3	2022	1	15	0	11	0
1	7	22.3095	171.7307	44.1	2022	1	15	0	11	0
1	22	11.82	103.1037	38.6	2022	1	15	0	11	0
1	8	10.9953	63.8245	34.6	2022	1	15	0	11	0
1	19	27.6943	240.7183	44.7	2022	1	15	0	11	30
1	13	18.5232	270.4075	40.4	2022	1	15	0	11	30
1	7	22.0772	171.7242	40.4	2022	1	15	0	11	30
1	22	11.9595	102.9318	40.8	2022	1	15	0	11	30
1	8	10.8147	63.9162	32.4	2022	1	15	0	11	30
1	3	0.5103	124.1706	33.8	2022	1	15	0	11	30
1	19	27.8933	240.8569	43.6	2022	1	15	0	12	0
1	13	18.4075	270.2075	40.3	2022	1	15	0	12	0
1	7	21.8451	171.7175	43.6	2022	1	15	0	12	0
1	22	12.0986	102.7594	37.1	2022	1	15	0	12	0
1	8	10.6343	64.0083	38.8	2022	1	15	0	12	0
1	3	0.6694	124.0331	38.6	2022	1	15	0	12	0
1	19	28.0924	240.996	43.9	2022	1	15	0	12	30
1	13	18.2912	270.0082	42.1	2022	1	15	0	12	30
1	7	21.6133	171.7107	44.4	2022	1	15	0	12	30
1	22	12.2375	102.5866	31.5	2022	1	15	0	12	30
1	8	10.4542	64.1006	39.2	2022	1	15	0	12	30
